grid,mean_prob,std_prob
0.001,0.27275319899297845,0.1676874655928745
0.03152631578947368,0.27513697891032746,0.16994646211549064
0.062052631578947366,0.26072612751490626,0.1746038888428455
0.09257894736842105,0.24513964304334343,0.18307625416012438
0.12310526315789473,0.23490706908117945,0.1764928916689314
0.15363157894736842,0.22023611352164005,0.16983021303794762
0.1841578947368421,0.2188985299207067,0.1681415874396065
0.21468421052631578,0.22199859389125223,0.17040455908740623
0.24521052631578946,0.23553787877609744,0.18137094886568364
0.27573684210526317,0.25507478890974483,0.19602155035093174
0.30626315789473685,0.2537341397702358,0.19554291317521333
0.3367894736842105,0.2670037282541656,0.1984791078002856
0.3673157894736842,0.26861669093898205,0.19322701397335165
0.3978421052631579,0.26785555701107455,0.19108985429953523
0.42836842105263156,0.26943353319502,0.1909394515475484
0.45889473684210524,0.2686081729634079,0.1900833430029165
0.4894210526315789,0.26996482933916455,0.18901280473317822
0.5199473684210526,0.2681872750022921,0.18804844060385856
0.5504736842105263,0.267311485318114,0.18735251181915222
0.581,0.2672730483610155,0.1873352146989633
