LAT,LONG,slope
53.415,-2.313,-0.23966189428239648
51.51,-0.154,0.020109306928534444
52.162,0.001,0.04208781953232499
51.086,1.178,-0.2691843516102121
51.596,-0.143,-0.10263875257263402
53.854,-1.547,-0.1197004689965143
54.835,-1.35,0.4663755668440751
51.574,0.515,-0.1872397092027688
53.447,-2.278,-0.3299004463020005
51.743,-0.868,-0.05332335587751718
53.988,-1.059,-0.07225176971420783
52.19,0.13,0.04534999267543334
54.541,-1.262,-0.11476645128975649
51.435,-0.904,-0.15048185145762732
51.456,-0.069,-0.32381201917167474
51.461,-0.176,-0.34655291283590334
53.565,-2.443,0.08229838376247989
52.647,-1.145,-0.20334686029895213
51.403,-0.099,-0.03938054849407619
53.504,-2.274,0.028886174169962822
51.592,-1.431,0.009191293390687427
51.545,-0.179,-0.16793374631114344
51.62,-2.981,0.16688021736741213
51.644,-2.162,0.16853157460893936
51.754,-0.577,-0.0803314622707195
51.47,-0.012,-0.0522590448828316
53.219,-0.46,0.5648662205801469
52.47,-1.823,0.06845676603627096
51.445,-0.129,-0.20651926795043743
53.169,-1.499,0.4141240192526698
52.335,-1.656,0.25833466446753567
54.309,-2.453,0.06979384744506424
52.606,0.389,-0.08452006407976626
53.824,-1.552,-0.06556110182016307
51.543,-0.195,-0.22858743007137453
52.558,-3.516,0.25958868486614306
53.352,-2.091,0.5160421966623054
53.564,-1.447,0.5189595889229465
54.002,-1.055,0.36383724425296937
54.017,-1.438,0.15998188279607142
51.759,0.092,-0.2234737491672446
53.577,-0.063,0.2318405689796799
51.581,0.077,0.026966440548207855
51.135,-2.916,0.5434769192257475
51.585,-0.409,-0.17963291046509341
54.685,-1.225,0.07129061792865235
53.287,-2.119,-0.06891169946472504
50.934,-0.063,0.18910403614999616
52.041,1.128,-0.060369512025396754
51.433,-0.172,-0.17008412161262873
51.429,-0.071,-0.15464573007229657
52.401,-4.064,-0.1660475964876962
53.556,-0.661,0.6716722080278894
51.841,-0.009,-0.02607344404467932
53.196,-0.108,-0.15141318389696773
51.547,-0.236,0.040132113174134024
52.019,-0.238,-0.027816757908340175
53.758,-1.877,-0.07214406843564676
51.471,0.135,-0.11516790814193792
53.624,-2.159,0.09938130214033833
51.376,-0.5,-0.215450116788669
50.96,-2.517,-0.02775675356261281
51.284,-1.407,0.3694096148396823
52.316,1.157,0.3480671378021661
52.484,-0.694,-0.1789926556233666
51.284,-0.964,0.03399961773532878
51.209,-2.646,0.2730354126734303
51.144,-0.315,0.06066896325268353
53.474,-2.296,-0.21805995814098084
52.478,-1.918,-0.295078532473231
53.809,-0.33,-0.01960351247314403
51.489,-2.761,0.23932825660666995
51.611,-0.158,0.01444576984505374
52.62,-1.079,0.00500935802708061
51.549,-0.159,-0.056243383282682344
53.712,-1.62,-0.00662345111308909
54.272,-0.937,0.20851772609882097
54.853,-1.588,0.1702556376064799
53.457,-2.073,-0.09089979539028034
53.51,-2.45,0.22485054380266967
52.995,-1.108,-0.0924797861793383
50.849,-0.126,-0.26346289686348395
51.581,0.062,0.007500328520153656
51.438,0.046,-0.18182875146833885
51.458,-0.205,-0.28459484320410794
51.546,-0.039,0.12487889413519569
51.266,-0.137,-0.3022919375383816
54.659,-2.77,-0.009484204558000081
51.42,-0.017,0.0771261177006032
51.611,0.111,-0.07374758388463684
54.975,-1.399,-0.01911905946971994
50.847,-1.776,-0.11779817282030351
51.239,0.558,-0.22776744576765798
51.422,-0.152,-0.21171897880779886
53.325,-2.251,-0.105649901867255
52.19,-2.234,-0.0562611129881743
52.08,0.573,0.3776998850482525
52.452,-2.086,-0.10891226552645525
54.982,-1.736,-0.05954321061076462
53.546,-2.084,0.12190782127000639
51.8,1.183,-0.002543663505699143
51.843,0.832,0.2679187690967382
51.647,-0.266,-0.18706839703258427
52.224,0.144,-0.23701582843084232
51.006,-0.693,0.2084606056462468
53.572,-1.472,-0.05213948211315409
51.535,0.025,0.16377441835378345
51.768,0.121,-0.24050720837836823
51.377,-2.395,-0.090218035833158
55.045,-1.46,-0.12673342098531643
51.439,-0.195,-0.1477622587741572
52.688,-2.758,-0.028946635752731143
53.926,-0.895,0.35205937375988733
54.569,-1.139,0.0606593161764064
52.823,-0.16,0.3395767196028305
52.604,-0.258,-0.1899129016659804
51.641,-0.381,-0.11953042195318443
51.335,-0.107,-0.18824279691573173
51.814,-3.022,-0.11069535790642354
52.407,-0.721,-0.25528920282296946
52.657,0.172,0.08809191616215371
52.516,-2.005,0.095039834458244
51.543,-2.421,-0.06836151584482808
51.56,-1.76,-0.07415847702200974
53.717,-1.89,0.10543357374163849
51.591,-0.281,0.010552795406815536
53.763,-0.282,0.01948555535858892
51.434,-0.152,-0.227105492155477
51.317,-0.587,-0.22141805943449488
51.47,-2.588,-0.001021647185277964
54.567,-2.818,0.6058969171317957
53.384,-1.487,0.09676067401275652
53.594,-2.268,0.012934799446634929
54.563,-1.25,-0.004382636349781848
53.531,-2.534,-0.15884638452351216
51.429,0.087,-0.20859276114759628
51.609,-0.431,-0.08714005572309923
51.645,-0.284,-0.07602887498788177
51.866,0.901,-0.19271765137371488
51.587,-0.222,0.009861613731188441
53.92,-1.331,0.2629180440598655
51.373,-0.23,-0.12337216392478018
51.592,-0.028,0.06895431419985124
53.788,-1.783,0.10990842052345737
51.543,0.074,0.1140468502446228
51.487,-2.52,-0.050747586129747564
51.505,-0.136,-0.11548177283380956
50.772,0.268,-0.05215234021702648
51.462,0.087,-0.21681928075089302
52.369,-2.052,-0.005941131698318073
51.477,-0.064,-0.03885544027049386
51.517,-1.094,-0.13745743887234332
51.169,0.261,-0.091777222569055
54.931,-1.561,0.028115324026355963
53.488,-2.098,0.16776720909707102
52.482,-1.923,0.1224867750114606
51.581,0.143,-0.010785881531684832
52.252,-0.861,-0.14941589802123173
51.391,-0.964,-0.054341347397603976
51.725,-2.309,0.7924516350760074
53.844,-1.533,-0.16783106389694316
51.604,-0.305,-0.05424690743664251
51.451,-0.096,-0.17821421751807603
51.774,-0.135,0.004262203921465105
51.298,-0.918,0.13452002186541198
54.982,-1.591,-0.20854022934692432
55.006,-1.674,-0.16265594421843638
51.604,-1.815,0.16127480224446267
53.968,-1.017,-0.1491847742267613
52.285,0.049,-0.18801581926439173
52.628,-1.168,-0.09575988582883313
52.643,-1.931,-0.09350176742239784
51.881,0.995,0.09468970918029546
51.344,1.389,-0.20333572648689005
51.77,-0.315,-0.24625048151171267
51.783,0.112,-0.24948298072053635
53.661,-1.447,-0.0775355923435194
52.43,-2.004,0.03527910598913064
51.169,-0.142,-0.02157475006803443
54.99,-1.69,-0.006782320760770894
52.751,0.401,0.10573614567799544
52.484,-2.041,-0.08856189629080383
51.243,-2.448,-0.036465615507844266
