grid,mean_prob,std_prob
0.353,0.3651495267356017,0.21121238035077833
0.3711052631578947,0.3651203638647457,0.2112468528159898
0.38921052631578945,0.3642794158764009,0.21141867904535336
0.4073157894736842,0.36163912952787586,0.21255614144785803
0.4254210526315789,0.3588031101440662,0.2119755536035702
0.44352631578947366,0.35861265635602,0.2119262626778455
0.4616315789473684,0.35418874308951104,0.21196289914833008
0.47973684210526313,0.32903322231735294,0.21347257458548866
0.49784210526315786,0.2564011881243511,0.20250065012924118
0.5159473684210526,0.22987930533835707,0.19671944896312732
0.5340526315789473,0.2254371591534856,0.19797678488618867
0.5521578947368421,0.23213768912423557,0.1942488768497158
0.5702631578947368,0.24049270876254483,0.1896111389807768
0.5883684210526315,0.24147286066379403,0.18872475960312762
0.6064736842105263,0.24147286066379403,0.18872475960312762
0.624578947368421,0.24147286066379403,0.18872475960312762
0.6426842105263157,0.24147286066379403,0.18872475960312762
0.6607894736842105,0.24147286066379403,0.18872475960312762
0.6788947368421052,0.24147286066379403,0.18872475960312762
0.697,0.24147286066379403,0.18872475960312762
