LAT,LONG,slope
53.415,-2.313,0.12914507290540678
51.51,-0.154,-0.20913211082124883
52.162,0.001,0.026497844754028724
51.086,1.178,0.1035866196685254
51.596,-0.143,0.20149278208331203
53.854,-1.547,0.16507762560439945
54.835,-1.35,-0.013473127845035397
51.574,0.515,0.08262281943797331
53.447,-2.278,0.09562923154882884
51.743,-0.868,0.13341558468188403
53.988,-1.059,0.03154529562911251
52.19,0.13,0.15131402329124893
54.541,-1.262,0.11099621698754253
51.435,-0.904,-0.137905588825804
51.456,-0.069,0.04301210882170867
51.461,-0.176,0.18519695266090358
53.565,-2.443,-0.16464082561519533
52.647,-1.145,-0.07751017226282497
51.403,-0.099,-0.23060520295444834
53.504,-2.274,-0.1221820868689253
51.592,-1.431,0.17769769412126443
51.545,-0.179,-0.04480871310889608
51.62,-2.981,0.062280534288279864
51.644,-2.162,0.016109249132981087
51.754,-0.577,-0.014244797624666699
51.47,-0.012,-0.1640087019172404
53.219,-0.46,-0.04557929954765201
52.47,-1.823,-0.19127816806867004
51.445,-0.129,-0.0939987238114144
53.169,-1.499,-0.048400490569433845
52.335,-1.656,-0.04811208507769369
54.309,-2.453,-0.12217616259577792
52.606,0.389,0.12991726523268024
53.824,-1.552,-0.0555206543121729
51.543,-0.195,-0.07084382794295647
52.558,-3.516,0.01762020692808202
53.352,-2.091,-0.05629870716868838
53.564,-1.447,0.039151776057916796
54.002,-1.055,0.009985883651007041
54.017,-1.438,-0.01387816456594171
51.759,0.092,0.19334366521621718
53.577,-0.063,0.13052291318264173
51.581,0.077,-0.16241643130383937
51.135,-2.916,-0.05829950014997191
51.585,-0.409,0.20558199623518578
54.685,-1.225,0.0506507362852875
53.287,-2.119,0.12229574931219912
50.934,-0.063,-0.0011002909532677116
52.041,1.128,-0.07149069862402666
51.433,-0.172,-0.14524488450256362
51.429,-0.071,-0.14307352608856966
52.401,-4.064,0.22081922584479355
53.556,-0.661,-0.19347424959396803
51.841,-0.009,0.0845730368172495
53.196,-0.108,0.07823309376199883
51.547,-0.236,-0.14212457241940865
52.019,-0.238,0.18720240792261067
53.758,-1.877,0.06951581307760775
51.471,0.135,0.16385860297931376
53.624,-2.159,-0.23260779271069035
51.376,-0.5,0.06285585251460547
50.96,-2.517,0.14198416705900388
51.284,-1.407,-0.0622054314776978
52.316,1.157,0.053532870964781806
52.484,-0.694,0.20766818484077676
