grid,mean_prob,std_prob
0.011,0.6547030336607491,0.1755723591355971
0.05447368421052631,0.7744805987627726,0.1794247448289742
0.09794736842105262,0.678847756018889,0.21772831769195125
0.14142105263157895,0.6595122076369989,0.21728598887926134
0.18489473684210525,0.6402583545605398,0.21794862898515488
0.22836842105263155,0.6361867379186216,0.2163425362546722
0.2718421052631579,0.6372782995740669,0.21715012896530664
0.31531578947368416,0.6362521435935007,0.21654000984745048
0.3587894736842105,0.6359241118891215,0.2155174440420289
0.4022631578947368,0.6348111917680771,0.21273701099483383
0.4457368421052631,0.6361549407206373,0.210948772828478
0.48921052631578943,0.6373201960348591,0.20860825535745853
0.5326842105263158,0.6397111160238872,0.20815454110438208
0.5761578947368421,0.6418685747876954,0.20770120377294965
0.6196315789473683,0.6443272614436013,0.20598418539000032
0.6631052631578946,0.6454173499900573,0.20545984187289723
0.706578947368421,0.6474965814378667,0.20485330425346016
0.7500526315789473,0.6476471640547843,0.2048073323187974
0.7935263157894736,0.64759301203602,0.20479195229462063
0.837,0.6475860290396723,0.20479075820262294
